alpha,run_idx,algorithm,nue,sq_error,rel_sq_error,rmse,elapsed_sec
0.5,5,RegressionMSR_unbiased_plain,3500,0.27533249683433175,0.00060571028359828415,0.082965730400318252,20.3631
0.5,5,RegressionMSR_unbiased_plain,4000,0.24298414760477566,0.00053454640715415946,0.077939743970065686,20.3631
0.5,5,RegressionMSR_unbiased_plain,4500,0.2096097656065552,0.00046112533765642002,0.072389530597758947,20.3631
0.5,5,RegressionMSR_unbiased_plain,5000,0.16719124675122815,0.0003678078637617963,0.064651227125095648,20.3631
0.5,6,EaseSHAP,500,1.9342118349805195,0.0042551170405800151,0.21989837624346614,12.9106
0.5,6,EaseSHAP,1000,0.89640921511923255,0.0019720312209883769,0.14970046886359714,12.9106
0.5,6,EaseSHAP,1500,0.53748407337335646,0.0011824235579007108,0.11591851376865522,12.9106
0.5,6,EaseSHAP,2000,0.26248727257067023,0.00057745177971268026,0.081007294821310735,12.9106
0.5,6,EaseSHAP,2500,0.24079719495562071,0.00052973527979154836,0.077588207054232916,12.9106
0.5,6,EaseSHAP,3000,0.22431769240129917,0.0004934816436225392,0.074886195724128482,12.9106
0.5,6,EaseSHAP,3500,0.16970788835314443,0.00037334428142385368,0.065135990119354226,12.9106
0.5,6,EaseSHAP,4000,0.12905514024389569,0.00028391136714959401,0.056801219230729477,12.9106
0.5,6,EaseSHAP,4500,0.10141992262127798,0.00022311601717836294,0.050353729410361946,12.9106
0.5,6,EaseSHAP,5000,0.10129264918501125,0.00022283602542271473,0.050322124653329983,12.9106
0.5,6,RegressionMSR_unbiased,500,4.8533016666276856,0.010676889806617714,0.34832820968978684,12.3258
0.5,6,RegressionMSR_unbiased,1000,2.0408453899628007,0.0044897026473355956,0.22587858408682757,12.3258
0.5,6,RegressionMSR_unbiased,1500,1.2399886182654947,0.0027278794412711853,0.17606736056588504,12.3258
0.5,6,RegressionMSR_unbiased,2000,0.9685798703189985,0.0021308011029715682,0.15561007923002595,12.3258
0.5,6,RegressionMSR_unbiased,2500,0.86936423464370338,0.0019125343472735405,0.14742491602877913,12.3258
0.5,6,RegressionMSR_unbiased,3000,0.89175435180793883,0.0019617908802773728,0.14931128154027234,12.3258
0.5,6,RegressionMSR_unbiased,3500,0.66631916718455608,0.0014658508398490097,0.12906579399520968,12.3258
0.5,6,RegressionMSR_unbiased,4000,0.59880860496671307,0.0013173328034493542,0.12235283047060182,12.3258
0.5,6,RegressionMSR_unbiased,4500,0.50388076278507055,0.0011084988631396746,0.11223644269855831,12.3258
0.5,6,RegressionMSR_unbiased,5000,0.47929701026441596,0.0010544165013320328,0.10946426474704153,12.3258
0.5,6,RegressionMSR_unbiased_plain,500,1.4377226735061253,0.0031628791309333422,0.18958656818892294,20.0365
0.5,6,RegressionMSR_unbiased_plain,1000,0.58321248634761458,0.0012830225438889263,0.12074896338557263,20.0365
0.5,6,RegressionMSR_unbiased_plain,1500,0.4587900385273298,0.0010093027432053038,0.10709692321996576,20.0365
0.5,6,RegressionMSR_unbiased_plain,2000,0.38643009152938218,0.00085011643384765544,0.098289125991813331,20.0365
0.5,6,RegressionMSR_unbiased_plain,2500,0.34631151245820091,0.00076185865030898767,0.093047234303094806,20.0365
0.5,6,RegressionMSR_unbiased_plain,3000,0.26124808504881564,0.00057472566262180291,0.080815853186243056,20.0365
